,bed,bath,sqft,price,lat,long
652,4,2.0,1512,249900,34.70712,-118.1255115
653,4,2.0,1170,215000,34.6964968,-118.088082
657,3,2.0,1568,230000,34.68456245454546,-118.11886181818181
658,3,1.0,943,204900,34.6876595410979,-118.12737977049362
660,3,1.0,1087,239000,34.6851655144756,-118.14458723531087
661,4,2.0,1204,255000,34.7080148499843,-118.11802444195153
663,3,2.0,1208,245000,34.70710483830603,-118.1157558788905
664,3,2.0,1208,245000,34.70710483830603,-118.1157558788905
665,3,1.0,1053,215000,34.57881313696003,-118.09767660041597
666,3,1.0,1184,244900,34.69602953061224,-118.11060844897959
667,3,1.0,1000,226000,34.50636527105794,-117.91060536847031
670,2,1.0,1443,239900,34.69592435714286,-118.14680657142857
671,3,2.0,1262,225000,34.69656244897959,-118.07941414285715
672,3,1.1,988,223800,34.70822470483849,-118.14771462988826
674,3,1.0,1064,245000,34.58562342424242,-118.07047784848486
677,3,2.0,1296,239900,34.68696108673246,-118.10412250575611
678,4,2.0,1112,234990,34.687527633447196,-118.14453333511399
679,4,2.0,1484,249900,34.6830403877551,-118.14712593877552
681,3,2.0,1134,250000,34.62043263704529,-117.83471096265878
685,3,2.0,1227,229900,34.5841621010101,-118.08673532323232
688,1,1.0,571,228000,33.93688765572404,-118.13057159063365
690,4,2.0,1400,249900,34.70608966351951,-118.15019210066467
693,3,2.0,1068,244900,34.70645593877551,-118.11626287755102
694,3,1.0,936,218000,34.69120562017542,-118.15052673990907
698,3,1.0,1036,225000,34.68422302369208,-118.12719229748485
702,3,2.0,1179,229999,34.69973491836735,-118.11447591836735
704,3,2.0,1118,234900,34.598152676615726,-117.83126564809521
706,2,1.0,954,225000,34.69041630675899,-118.13965701383329
708,3,2.0,1334,220000,34.70704374305185,-118.14446873401992
709,3,1.0,1225,249999,34.7475573,-118.2284165
712,3,1.0,1025,217000,34.6942605453004,-118.11856466089459
713,3,2.0,1346,234900,34.59546241968212,-117.83917567644336
714,4,36.0,1229,240000,34.70777662680086,-118.12301193267459
717,3,2.0,1512,224950,34.32717995,-118.46296077773943
719,3,2.0,1064,249000,34.66904114285714,-118.184675
721,3,1.0,1066,249500,34.69122459618733,-118.48654528836909
730,2,2.0,1102,230000,34.6880481,-118.0793375
733,3,2.0,1560,250000,34.676514979591836,-118.44323108163265
736,4,2.0,1517,247000,34.682360897990165,-118.1405494627127
737,4,2.0,1248,230000,34.699591401689176,-118.1236738605005
738,3,2.0,1304,249900,34.71810454518857,-118.1457829919361
740,3,2.0,1762,235000,34.61382709148359,-117.84211104397332
741,2,2.0,937,254900,34.557645844418026,-118.08162696009502
744,3,2.0,1269,210000,34.70676281748837,-118.16047122330123
749,3,2.0,2022,249000,34.69796336689907,-118.15070497058014
750,3,1.0,1285,259900,34.57185293900861,-118.10023086198326
754,3,2.0,1157,255000,34.68319527510707,-118.12174665391903
756,3,2.0,1232,299990,34.56805293877551,-118.02327240816327
759,3,3.0,1637,279900,34.68293251298615,-118.10201737366319
760,4,2.0,1488,299000,34.56787553061225,-118.03228046938776
764,3,2.0,1066,289990,34.66916606122449,-118.07549530612245
765,4,1.0,1418,259990,34.69446387778109,-118.12497339813169
766,3,2.0,1492,269900,34.69351064036232,-118.08233678567618
772,3,2.0,1625,275000,34.68479447651006,-118.07765646979867
773,1,1.0,568,299000,33.95826230612245,-118.25216285714286
775,4,2.0,1274,298900,34.68686507722456,-118.12680356742638
776,4,2.0,1204,270000,34.70751382765761,-118.12538908017477
777,4,3.0,1905,299900,34.715971328339414,-118.15102800095545
778,4,13.0,1836,299000,34.5732647,-118.0819537
779,3,2.0,1240,290000,34.69182210204082,-118.15585897959184
784,2,2.0,855,299000,34.209149,-118.5361592244898
785,3,2.0,1528,284900,34.55044226304194,-118.03893629067538
786,4,2.0,1512,249900,34.70712,-118.1255115
788,3,2.0,1290,299000,34.575182408163265,-118.13955040816326
792,4,2.0,1498,289990,34.704782522731655,-118.16043765204526
794,3,2.0,1224,259800,34.68408320548682,-118.09660860501162
796,3,2.0,1458,279000,34.680176959183676,-118.14344059183674
797,4,2.0,1204,255000,34.7080148499843,-118.11802444195153
798,3,2.0,1208,245000,34.70710483830603,-118.1157558788905
799,3,2.0,1208,245000,34.70710483830603,-118.1157558788905
800,3,2.0,1260,267900,34.67752605050505,-118.1436043838384
801,4,2.0,1355,299999,34.56047004081633,-118.08894842857143
802,3,2.0,1240,290000,34.69182210204082,-118.15585897959184
804,3,1.0,1193,273900,34.70232,-118.207023
805,3,2.0,1274,270000,34.55682408163265,-118.07559787755102
807,2,2.0,928,305000,33.89247001910237,-118.00334253665818
810,2,1.0,6750,291131,34.01344408322567,-118.35229162883469
811,4,2.0,1327,295000,34.55073643902439,-118.03133317073171
812,3,1.0,1064,245000,34.58562342424242,-118.07047784848486
816,3,3.0,1672,294900,34.69427277178604,-118.09866335720682
817,4,2.0,1484,249900,34.6830403877551,-118.14712593877552
818,4,3.0,2133,299900,34.677076,-118.088362
819,3,2.0,1502,299000,34.67906179171033,-118.11099913214578
820,4,3.0,1841,285000,34.67822371710587,-118.09673327157836
821,3,2.0,1290,295000,34.575866,-118.138787
823,3,2.0,1134,250000,34.62043263704529,-117.83471096265878
824,3,2.0,1045,294900,34.69510737567456,-118.18002281139145
826,1,1.0,791,274000,33.90862083333333,-118.16353966666667
827,3,2.0,1410,290000,34.55902028282828,-118.04771163636363
832,4,2.0,1422,285900,34.547985,-118.08274
833,3,2.0,1365,257500,34.67910042857143,-118.10186879591836
835,3,1.1,1181,275000,34.706752822603725,-118.15544182166538
836,5,2.0,2084,280000,34.6913028,-118.11442817142857
837,3,2.0,1502,270000,34.701081,-118.115308
838,3,2.0,1285,289000,34.68852196969697,-118.17304725252525
840,2,2.1,1389,256900,34.59546664732626,-118.14778171790432
841,4,2.0,1334,299900,34.68512167346939,-118.15077534693877
843,4,2.0,1400,249900,34.70608966351951,-118.15019210066467
844,4,4.0,1150,263900,34.57179476624933,-118.10002635569086
845,2,2.0,1043,265000,34.6702859,-118.1117201
847,3,2.0,1589,280000,34.6826002,-118.1272716
848,3,2.0,1182,280000,34.56763246938775,-118.06792067346939
849,3,2.0,1246,274990,34.6996649488284,-118.1603595495869
850,3,2.0,1190,275000,34.554773328412324,-118.07804234825707
852,3,2.0,1240,279000,34.7010062504145,-118.16260770868755
855,2,2.0,1173,300000,33.953713163265306,-118.3514516122449
857,3,2.0,1365,284500,34.6964968,-118.088082
859,3,2.0,1422,285000,34.54767991666667,-118.08274
861,1,1.1,712,279000,34.1531021,-118.5151609
862,3,2.0,1312,282990,34.714333,-118.095574
864,1,1.0,632,304900,33.955388,-118.34911
865,3,1.0,1285,259990,34.57185293900861,-118.10023086198326
867,3,2.0,1177,295000,34.67929121395196,-118.1739818215267
868,4,2.0,1615,259900,34.690283,-118.08271002040816
871,3,2.0,1515,298000,34.665781515151515,-118.07231733333333
872,3,2.0,1440,265000,34.687726,-118.117357
874,2,2.0,1079,300000,34.203200232176044,-118.44628537648923
875,4,2.0,1485,279900,34.6816693,-118.168288
876,2,2.0,1020,265000,34.552836,-118.08201752941177
877,2,1.0,834,299999,33.940657959183675,-118.28531259183673
878,3,2.0,1380,282999,34.69342049630917,-118.14894123997576
879,2,2.0,1320,270000,34.5652418,-118.0663964
880,1,1.0,622,285000,33.725754959183675,-118.29449491836735
882,3,2.0,1431,279000,34.667342806451614,-118.07521003225807
884,3,1.0,1225,249999,34.7475573,-118.2284165
888,5,2.0,1400,270000,34.70508587995122,-118.15091357709063
891,2,1.0,826,270000,34.60996613515768,-118.39600688072379
893,3,2.0,1064,249000,34.66904114285714,-118.184675
895,3,1.0,1066,249500,34.69122459618733,-118.48654528836909
896,3,2.0,1190,283900,34.555686666666666,-118.07968322222222
900,3,2.1,1483,289900,34.675426307692305,-118.11980561538462
902,3,2.0,1540,279000,34.6936082,-118.0992298
904,5,3.0,2289,294999,34.69058457142857,-118.108317
905,3,2.0,1560,250000,34.676514979591836,-118.44323108163265
906,3,2.0,1441,295000,34.5284141,-117.9668682
909,4,2.0,1517,247000,34.682360897990165,-118.1405494627127
913,3,2.0,1304,249900,34.71810454518857,-118.1457829919361
914,3,2.1,1737,295000,34.56973963265306,-118.12886834693877
917,2,2.0,937,254900,34.557645844418026,-118.08162696009502
920,3,2.0,1304,269900,34.71791,-118.144191
921,3,2.0,1557,285000,34.58608266666667,-118.08696233333333
922,3,2.0,1620,270000,34.69918520190551,-118.10447434939184
924,3,1.0,1476,300000,34.660628,-118.040985
928,3,1.0,998,275000,34.5842586,-118.1533368
930,3,2.0,2022,249000,34.69796336689907,-118.15070497058014
931,2,1.0,767,340000,33.91134393548387,-118.23503277419354
932,3,2.0,1485,349900,34.68684745480657,-118.17716017056544
933,4,3.0,1959,339900,34.55255436734694,-118.03124316326532
934,4,2.0,1746,349000,34.59186655102041,-118.15923308163265
936,3,2.0,1232,299990,34.56805293877551,-118.02327240816327
937,2,1.0,660,325000,33.993211252525256,-118.26385343434343
938,3,2.0,1537,299999,34.6943133,-118.074169
940,3,2.0,1132,310000,34.59598882906389,-118.14970660860997
941,3,3.0,1780,340000,34.553100302013426,-118.07079706040268
942,3,2.0,1552,334990,34.65012843478261,-118.23533817391304
943,3,2.0,1541,330990,34.67133519509395,-118.2359258606804
944,1,1.0,568,299000,33.95826230612245,-118.25216285714286
945,2,1.0,752,315000,34.053617,-117.74025408163266
946,4,2.0,1671,349900,34.67737590279799,-118.17006865201155
947,4,2.0,1274,298900,34.68686507722456,-118.12680356742638
948,4,3.0,1956,324900,34.677057,-118.118747
949,4,3.0,1905,299900,34.715971328339414,-118.15102800095545
950,1,1.0,672,350000,34.00203638461539,-118.28721780769231
951,2,1.0,620,350000,33.97976142857143,-118.29222771428572
952,3,2.0,1344,299000,34.06011228,-117.76827336
953,2,1.0,936,350000,33.954786551020405,-118.26169520408163
954,3,1.0,720,349900,33.97452063138827,-118.21021390896857
956,3,2.0,1218,345000,34.61675412755211,-118.19703007033493
959,4,3.0,1852,329900,34.69066538374305,-118.17509178416239
960,3,3.0,1535,339900,34.575703795918365,-118.05404908163266
961,2,2.0,1499,335000,34.564739942857145,-118.09634705714286
962,5,3.0,1974,335000,34.680136546761695,-118.11191541602797
963,3,2.1,1718,335900,34.57807354545455,-118.13559990909091
965,4,3.0,2262,315000,34.57161047474748,-118.07244161616161
966,4,2.0,1983,328000,34.57279104081633,-118.01124016326531
967,3,2.0,1181,350000,33.97954396401962,-118.24295438687349
969,2,1.1,922,299900,33.9819833,-118.237249
971,2,1.0,589,349900,33.93647073469388,-118.23701602040816
973,4,2.0,1355,299999,34.56047004081633,-118.08894842857143
975,2,1.0,810,345000,34.609971,-118.293064
978,4,3.0,2632,335000,34.705802575351804,-118.06487378085679
979,2,1.0,572,325000,34.062168285714286,-117.76205079591837
980,4,3.0,1692,339000,34.560804142857144,-118.06156959183673
981,4,3.0,1690,349900,34.550310247318464,-118.09521491628647
982,6,3.0,2925,325000,34.6944432458903,-118.08088153662185
983,4,3.0,2315,315000,34.67983740878765,-118.08212929960055
984,3,1.0,889,349000,34.492399,-118.321887
985,4,2.0,1964,329990,34.5242055669002,-117.97244485339797
986,3,2.0,1141,310000,34.59641945416336,-118.14971098743356
987,4,3.0,2094,335000,34.6936082,-118.0992298
988,3,2.1,2208,323500,34.68292869387755,-118.07945832653061
990,3,3.0,1544,314950,34.565208476923075,-118.09158479999999
991,2,1.0,684,342000,33.91318107578828,-118.23122491077467
992,4,3.0,2049,345000,34.668419188679245,-118.18965543396226
993,4,3.0,1661,329999,34.56959314206108,-118.0493451574175
994,3,3.0,1794,320000,34.56496703547361,-118.05437140771997
995,5,3.0,2165,355000,34.567718,-118.036035
996,4,3.0,2133,299900,34.677076,-118.088362
999,4,3.0,2034,349000,34.58462353061224,-118.07994389795918
1001,4,2.0,1836,319900,34.5732647,-118.0819537
1002,3,2.0,1890,305000,34.7116351,-118.1453441
1004,4,2.0,1334,299900,34.68512167346939,-118.15077534693877
1005,4,3.0,2100,319900,34.6952205,-118.1014223
1006,4,3.0,1971,320000,34.669156843258264,-118.11376664878472
1007,4,3.0,1969,324000,34.56747366666667,-118.03856409090909
1008,4,3.0,1679,310000,34.69169406472737,-118.08637075253797
1009,4,2.1,1766,309999,34.56319083673469,-118.10581404081633
1010,4,3.0,3272,355000,34.68926233333333,-118.06662533333333
1011,5,3.0,1998,320000,34.691869818350945,-118.08831041349494
1012,4,3.0,2110,329000,34.703016612244895,-118.10323579591837
1013,4,3.0,2035,314900,34.66997722448979,-118.11308248979591
1014,5,3.0,2098,314900,34.584016444444444,-118.07616127777777
1015,5,3.0,1800,349800,34.701565888888894,-118.13156827777777
1016,1,1.0,389,305000,34.050643458402014,-117.74282757651825
1017,3,2.0,1504,349000,34.65624851020408,-118.25812632653061
1018,2,1.0,1097,350000,33.88282933333333,-118.20360212121211
1019,1,1.0,1488,295000,33.89621911111111,-118.19582
1020,2,1.0,836,329900,33.904440637583896,-118.15289520805369
1022,4,3.0,1679,330000,34.69111127817261,-118.08851072537024
1023,4,3.0,2841,349900,34.68024575,-118.21202230345072
1024,4,2.1,1944,335000,34.585346923076926,-118.05545107692308
1025,3,3.0,1452,299900,34.56364879948875,-118.10219048184791
1027,5,2.1,1914,339800,34.569801408163265,-118.09069606122449
1029,3,3.0,1732,319900,34.56481295211648,-118.12611923731612
1030,2,2.0,1056,327000,34.615390469545574,-118.40073440373212
1031,2,1.0,572,315000,33.98171053061225,-118.27872987755103
1033,4,2.0,1784,324999,34.66750357536134,-118.06913458293137
1034,4,2.0,1600,350000,34.60516138095238,-118.18377060317461
1035,2,1.0,696,340000,34.010162217391304,-118.260388
1036,3,2.0,1706,299000,34.69392944880299,-118.10828892580244
1037,3,3.0,1294,315000,34.694045146397535,-118.17767300693939
1038,3,2.0,1441,295000,34.5284141,-117.9668682
1039,2,1.0,834,299999,33.940657959183675,-118.28531259183673
1040,4,3.0,1978,310000,34.544035474747474,-118.06022369696969
1041,3,3.0,2095,299000,34.56432140424865,-118.05427697872157
1042,2,1.0,1027,350000,33.95578095193804,-118.10087599487369
1045,4,3.0,2637,332800,34.681383857142855,-118.10407780952382
1046,4,3.0,1516,328000,34.694604216841114,-118.18240576962934
1049,4,2.0,1606,310000,34.699398121397515,-118.16534358544638
1050,4,3.0,1670,339900,34.573459489795916,-118.04142136734694
1051,4,3.0,2154,349000,34.6941092251531,-118.1438755695346
1053,4,2.1,1966,319999,34.678618385896776,-118.08264636257063
1054,4,3.0,1922,320000,34.575941538461535,-118.03362953846154
1056,5,3.0,1809,314900,34.702019,-118.1142984244186
1057,3,3.0,1663,329900,34.56241609473684,-118.106413
1058,4,3.0,1852,329000,34.68982755704338,-118.17846661060497
1060,3,1.0,756,340000,33.91204598043396,-118.23304342340361
1061,4,3.0,2002,319900,34.57125736734694,-118.06218553061224
1066,5,3.0,2365,345000,34.675596444444444,-118.11862166666667
1067,4,3.0,2476,315000,34.70632042778354,-118.14330798365096
1068,3,2.0,1549,324999,34.57449116107382,-118.05751511409396
1069,4,2.0,1856,334000,34.681483,-118.179047
1070,4,2.0,1650,309900,34.560145543768186,-118.05432027317569
1074,2,1.0,760,349900,33.894927745167195,-118.2490863865973
1076,3,2.1,1886,349000,34.54547751581376,-118.07620534796888
1077,3,2.0,858,329000,33.93976709090909,-118.24147545454547
1078,4,2.0,1450,299900,34.69169510526316,-118.11763944736842
1079,2,1.0,927,350000,34.58102769387755,-118.0829993877551
1080,4,3.0,2244,319800,34.6742974,-118.1105128
1081,2,2.0,1344,339999,33.821683444444446,-118.21554322222222
1082,2,1.0,741,345000,33.82572342089613,-118.07339552231075
1083,3,1.1,1328,355000,34.67520855016263,-118.43995453868716
1084,2,2.0,924,295000,34.56584979325439,-118.10678990583263
1086,1,1.0,576,345000,33.85420371428572,-118.1945002857143
1088,2,1.0,766,322000,34.180313346938775,-118.60695891836735
1089,3,2.1,1761,350000,34.10078825182828,-118.17553091393198
1090,3,2.0,1333,325000,34.10073064873557,-118.1756497721511
1092,5,3.0,1914,319888,34.5717291632653,-118.0915781632653
1093,4,3.0,1744,324900,34.5684016,-118.0971066
1095,4,2.0,1858,319000,34.706356,-118.143309
1097,3,3.0,1782,336200,34.55584376500419,-118.09611938166664
1098,3,3.0,2360,349999,34.5661622,-118.1293818
1101,2,1.0,512,298000,33.995329795918366,-118.27139671428571
1102,3,2.0,1430,326760,34.6952205,-118.1014223
1103,1,1.0,504,330000,34.0523305937594,-118.19206432268783
1104,2,1.0,936,335000,33.89604905379199,-118.30049866876848
1105,1,1.0,548,309000,33.95950970866956,-118.24204244974703
1106,3,1.0,1476,300000,34.660628,-118.040985
1107,4,3.0,2000,350000,34.553872612244895,-118.04986528571429
1109,3,2.0,1422,310000,34.54933711111111,-118.08368855555555
1110,3,3.0,1947,320000,34.6958551,-118.0763682
1111,3,2.0,1646,310000,34.7058439,-118.1577237
1112,3,2.0,2000,339000,34.6456179,-118.2272537
1114,3,2.0,1588,300000,34.68827834693877,-118.24168110204081
1116,1,1.0,648,329900,34.029506132587805,-118.0371503383292
1117,2,1.0,672,335000,33.956594625,-118.28367945
1118,3,2.0,1485,349900,34.68684745480657,-118.17716017056544
1119,4,2.0,1746,349000,34.59186655102041,-118.15923308163265
1120,2,1.0,884,399000,33.97397381818182,-118.25769581818182
1123,3,2.0,1268,399900,34.052146102040815,-117.76366063265306
1125,4,3.0,2172,368000,34.5671493580535,-118.17366869488387
1126,2,2.0,650,369900,33.85056332653061,-118.19059753061225
1127,4,2.0,1798,369870,34.548471514778385,-118.08623908499844
1128,2,1.0,882,390000,33.979938520832334,-118.25491884985351
1129,4,3.0,2272,389990,34.545380010101006,-118.06002612121212
1130,4,2.1,2933,370000,34.6878266,-118.0668368
1131,3,1.0,820,359000,33.94911253061225,-118.27442263265307
1132,4,3.0,2513,369787,34.56369951020408,-118.03327718367346
1133,2,1.0,814,364950,34.0332968,-117.9542352
1134,2,1.0,914,387000,33.92474632653061,-118.26304108163265
1135,1,1.0,576,369900,33.880289,-118.079608
1136,2,1.0,680,399999,34.27,-118.42210627586206
1137,4,2.0,1671,349900,34.67737590279799,-118.17006865201155
1138,3,1.0,1404,399000,34.068690448979595,-117.73915863265306
1139,2,1.0,780,375000,33.845999272727276,-118.19054681818182
1141,4,3.0,2582,360000,34.606445230797256,-118.1886942252864
1142,2,2.0,784,379888,34.07223852777778,-117.99726794444445
1143,2,1.0,768,405000,33.90491740905737,-118.08684153303639
1145,7,5.0,3566,395000,34.7188985,-118.1122978
1146,1,1.0,672,350000,34.00203638461539,-118.28721780769231
1147,2,1.0,620,350000,33.97976142857143,-118.29222771428572
1148,4,2.1,2815,379900,34.57731547660645,-118.00691497068375
1149,4,3.0,1983,379900,34.594911,-118.16785118367346
1151,2,1.0,936,350000,33.954786551020405,-118.26169520408163
1152,3,1.0,720,349900,33.97452063138827,-118.21021390896857
